project_id,project_number,project_name,developer_id,developer_number,developer_name,master_developer_id,master_developer_number,master_developer_name,project_start_date,project_end_date,project_type_id,project_type_ar,project_classification_id,project_classification_ar,escrow_agent_id,escrow_agent_name,project_status,project_status_ar,percent_completed,completion_date,cancellation_date,project_description_ar,project_description_en,property_id,area_id,area_name_ar,area_name_en
15643745,1619,سفنث هيفن - أشجار,670,670,شركة أبواب العقارية المحدودة (ش.ذ.م.م),670,670,شركة أبواب العقارية المحدودة (ش.ذ.م.م),01/12/2014,30/12/2020,1,عادي,1,مباني,7,بنك الإمارات دبي الوطني (ش.م.ع),ACTIVE,فعال,93.01,30/05/2019,,"يتألف مشروع سفنث هفن اشجار السكني من احد عشرة (11) بناية منخفضة الارتفاع بين ارضي واربعة وارضي وخمسة طوابق (يرجى الاشارة الى مخطط رقم 1) ، كل مجموعة من البنايات متضلة مع بعضها من خلال سردايب مشتركة فيما بينها على شكل مجاميع من البنايات .,المجموعة : C تتكون من البنايات C1 الى C3,المجموعة : D, E تتكون من البنايات D1,D2,E1,E2,E3,المجموعة : G,F تتكون من البنايات F1,F2,G1,G2","Seventh Heaven-Ashjar Project is a pedestrianized low rise residential development consisting of 11 no. apartment blocks (as per the attached image 1 drawing), consisting of either G+4 or G+5 blocks upon shared cluster basements:,Basement Cluster C - Block C1, c3,Basement Cluster - D & E, blocks D1,D2,E1,E2,E3,Basement Cluster F & G - Blocks F1,F2,G1,G2",1100178560,465,وادي الصفا 3,Wadi Al Safa 3
12004618,1495,ذا ريزيدنسز ات مارينا جيت 1,10706845,972,اعمار العقارية (ش . م. ع),555,555,اعمار العقارية (ش . م. ع),01/05/2014,02/04/2018,1,عادي,1,مباني,33,بنك المشرق (شركة مساهمة عامة),FINISHED,منجز,100,02/04/2018,,"المشروع مكون من مبنى سكني مع عدد 2 سرداب + ارضي  +1 ميزانين + عدد 8 بوديوم + 43  طابق + سطح المبنى.,مع التشطيبات الداخلية والخارجية",The project comprises of a residential building (2B + G + M + 8 Podiums + 43 + Roof). The building is the first of 3 buildings to be joined together at podium level but on three separate (and adjacent) plots with external and internal works ,1100165888,330,مرسى دبي,Marsa Dubai
9783564,1368,حدائق جميرا -7B&C,880,880,جميرا بارك (ش.ذ.م.م),880,880,جميرا بارك (ش.ذ.م.م),01/06/2013,28/02/2016,1,عادي,2,فلل,33,بنك المشرق (شركة مساهمة عامة),FINISHED,منجز,100,28/02/2016,,"190 فيلا سكنية , G+1+R",190 residential villas -G+1+R,1100166176,350,الثنيه الخامسة,Al Thanyah Fifth
9618977,1366,محمد بن راشد ال مكتوم سيتي- ديسترك ون، فيس ون,8370589,956,الحي الاول  منطقة حرة,8370589,956,الحي الاول  منطقة حرة,01/05/2013,31/03/2020,1,عادي,2,فلل,1,بنك دبى الاسلامى ش م ع,FINISHED,منجز,100,31/03/2020,,"يحوي المشروع 303 فيلا ، مفصولة عن بعضها بسور  وهي عبارة عن (طابق ارضي + طابق اول) مع اختلاف في احجام ها حيث تحتوي على اربع,خمس,ست,سبع وثماني غرف ,وهي بثلاث تصاميم مختلفة, العربي والمتوسطي والمعاصر,مع التشطيبات الداخلية والخارجية ","The project contains 303villas, the villas are fully detached G+1 with sizes varying from 4,5, 6, 7, 7+ &8 bedrooms of 3 different design styles Contemporary, Miditerranean & Modern Arabic ,with external and internal finishes ",1100160311,412,المركاض,Al Merkadh
1088,1088,MIRABELLA 2,95,95,قرية جميرا (ش.ذ.م.م),102,102,قرية جميرا (ش.ذ.م.م),06/04/2008,16/12/2010,1,عادي,1,مباني,null,,FINISHED,منجز,100,16/12/2010,,,,1100116338,441,البرشاء جنوب الرابعة,Al Barsha South Fourth
1093,1093,MIRABELLA 3,95,95,قرية جميرا (ش.ذ.م.م),102,102,قرية جميرا (ش.ذ.م.م),06/04/2008,17/12/2010,1,عادي,1,مباني,null,,FINISHED,منجز,100,17/12/2010,,,,1100116326,441,البرشاء جنوب الرابعة,Al Barsha South Fourth
1444,1444,LINCOLN PARK(WEST SIDE & LINCOLN PARK - B),192,192,رمرام ش.ذ.م.م,41,41,رمرام ش.ذ.م.م,05/01/2011,31/03/2014,1,عادي,1,مباني,null,,FINISHED,منجز,100,17/06/2014,,,,1100128601,409,البرشاء جنوب الثالثة,Al Barshaa South Third
1451,1451,BURJ VIEWS,555,555,اعمار العقارية (ش . م. ع),555,555,اعمار العقارية (ش . م. ع),01/03/2006,01/09/2009,1,عادي,1,مباني,null,,FINISHED,منجز,100,01/09/2009,,,,1100100572,390,برج خليفة,Burj Khalifa
32539639,1775,مساكن سن بيم ,32210709,1144,تيكوم للإستثمارات منطقة حرة- ذ.م.م,856,856,تيكوم للإستثمارات منطقة حرة- ذ.م.م,01/07/2016,14/03/2018,1,عادي,1,مباني,21,نور بنك (مساهمة عامة),FINISHED,منجز,100,,," مساكن سن بيم مشروع سكني مؤلف من طابق أرضي + طابق أول (منقسم الى اربع اجزاء, و كل جزء يشمل 8 وحدات سكنية) مجموع عدد الشقق 32 ","Sunbeam Homes G+1 Residential project consist of (4 blocks 8 units each), total of 32 Apartments",1100138981,453,سيح شعيب 2,Saih Shuaib 2
32562229,1776,ستوديو ون,10706845,972,اعمار العقارية (ش . م. ع),555,555,اعمار العقارية (ش . م. ع),31/08/2016,30/09/2019,1,عادي,1,مباني,1,بنك دبى الاسلامى ش م ع,FINISHED,منجز,100,30/09/2019,,"المشروع مكون من مبنى سكني بمحلات في الطابق الارضي في منطقة مرسى دبي ,وهو عبارة عن (2سرداب + طابق ارضي + 31 طابق + سطح) والشقق مصممة من هياكل خرسانية بفواصل من الطابوق مع التشطيبات الداخلية والخارجية",PROJECT CONSISTS OF 2B+G+31+R RESIDENTIAL BUILDING WITH RETAIL AT GROUND FLOOR LOCATED IN MARSA DUBAI. THE APARTMENTS ARE DESIGNED TO HAVE A CONCRETE STRUCTURE AND BLOCK WITH INTERNAL AND EXTERNAL FINISHES.,1100096339,330,مرسى دبي,Marsa Dubai
10579314,1384,WARSAN VILLAGE A,122,122,شركة نخيل (ش.م.خ),100,100,شركة نخيل (ش.م.خ),01/10/2014,19/06/2016,1,عادي,2,فلل,33,بنك المشرق (شركة مساهمة عامة),FINISHED,منجز,100,01/03/2016,,المشروع في منطقة الورسان الاولى مكون من 368 فيلا من طابقين أرضي + أول . التصميم مكون من خرسانة مسلحة و قواطع طوب و تشطيبات داخلية و خارجية ,Project consists of 368 freehold G+1 villas located in Al Warsan First. The villas are designed to have a concrete structure and block with internal and external finishes.,1100166933,343,ورسان الاولى,Al Warsan First
6868662,1335,ARABIAN RANCHES - SAMARA COMMUNITY,137044480,1211,اعمار العقارية (ش . م. ع),555,555,اعمار العقارية (ش . م. ع),01/05/2013,01/10/2017,1,عادي,2,فلل,33,بنك المشرق (شركة مساهمة عامة),FINISHED,منجز,100,01/10/2017,,"يتكون المشروع من 177 فيلا (أرضي + أول) تقع في منطقة وادي الصفا7 , دبي - الامارات العربية المتحدة,التصميم مكون من خرسانة مسلحة و قواطع طوب و تشطيبات داخلية و خارجي,","The Project consists of 177 nos. G+1 Villas located in Wadi Al Safa 7, Dubai UAE.,The villas are designed to have a concrete structure and block with internal and external finishes.,",1100172768,463,وادي الصفا 7,Wadi Al Safa 7
103155888,1931,3 سدره,11259953,984,دبي هيلز استيت ش.ذ.م.م,11259953,984,دبي هيلز استيت ش.ذ.م.م,22/10/2017,30/06/2020,1,عادي,2,فلل,1,بنك دبى الاسلامى ش م ع,ACTIVE,فعال,98.04,,,"المشروع عبارة عن 339 فيلا  مكونة من (طابق أرضي + طابق أول) ويقع في منطقة حدائق الشيخ محمد بن راشد بامارة دبي,,التصميم مكون من خرسانة مسلحة و قواطع طوب مع التشطيبات الداخليةوالخارجية  ","The project consists of 339 villas (G+1) located in Hadaeq Sheikh Mohammed Bin Rashid.,,The apartments are designed to have a concrete structure and block with internal and external finishes.",1100214458,482,حدائق الشيخ محمد بن راشد,Hadaeq Sheikh Mohammed Bin Rashid
26282545,1691,BURJ VIEW RESIDENCE,79,79,ليوان(ش.ذ.م.م.),27962557,1121,ليوان(ش.ذ.م.م.),01/02/2015,04/08/2016,1,عادي,1,مباني,5,بنك ابوظبى التجارى,FINISHED,منجز,100,,,مشروع مبنى سكني مكون من سرداب + طابق ارضي + 6 طوابق + سطح المبنى. يقع المشروع في منطقة البرشا الثالثه جنوب ,"RESIDENTAIL BUILDING CONSISTING OF ONE BASEMENT + GROUND FLOOR + 6 TYPICAL FLOORS + ROOF.,LOCATED IN AL BARSHA SOUTH 3RD.",1100112781,409,البرشاء جنوب الثالثة,Al Barshaa South Third
165943817,2037,عزيزي غاردنز,12595870,1002,مجموعة ميدان (ش.ذ.م.م),53873272,1181,مجموعة ميدان (ش.ذ.م.م),01/02/2018,30/04/2021,1,عادي,1,مباني,5,بنك ابوظبى التجارى,CONDITIONAL_ACTIVATING,تفعيل مشروط,0,,,مبني سكني 1 + محل + سرداب + ارضى + 4 ادوار,"1 Residential Building, Retail+,B+G+4,",1100166817,335,ند الشبا الاولى,Nad Al Shiba First
24131119,1668,PULSE SMART RESIDENCE,15112890,1043,قرية جميرا (ش.ذ.م.م),102,102,قرية جميرا (ش.ذ.م.م),01/04/2015,01/10/2016,1,عادي,1,مباني,7,بنك الإمارات دبي الوطني (ش.م.ع),FINISHED,منجز,100,15/01/2017,,"مبنى سكني مكون من سرداب + طابق ارضي + 4 طوابق, في منطقة البرشاء الجنوب الرابعة ",1B+G+4 RESIDENTIAL DUPLEX BUILDING ON PLOT NO JVC11VMRP002 LOCATED IN AL BARSHA SOUTH 4TH.,1100116337,441,البرشاء جنوب الرابعة,Al Barsha South Fourth
23387492,1663,CREEKSIDE 18,14847027,1038,ذي لاجونز المرحلة الاولى ش.ذ.م.م,14847027,1038,ذي لاجونز المرحلة الاولى ش.ذ.م.م,05/03/2016,31/05/2020,1,عادي,1,مباني,10,بنك دبى التجارى (ش.م.ع),ACTIVE,فعال,96.02,,,"2 ابراج سكنية تتكون من :,برج (A), 2 بدروم + ارضي + 3 بوديوم + 37 (239 وحدة) + 2 طوابق سطح للخدمات,برج (B), 2 بدروم + ارضي + 3 بوديوم + 37 (239 وحدة) + 2 طوابق سطح للخدمات,البوديوم (22 وحدة) اجمالي عدد الوحدات (500)","2Residential Towers Comprising,Tower (A) 2B+G+3P+37(239 units)+2roofs,Tower(B)2B+G+3P+37(239units)+2roots,podium total number of units22,with total number of units 500",1100188286,447,الخيران الأولى,Al Khairan First
11405210,1403,ايليت داون تاون رزيدنس,15505438,1050,اعمار العقارية (ش . م. ع),555,555,اعمار العقارية (ش . م. ع),30/12/2013,30/12/2021,1,عادي,1,مباني,33,بنك المشرق (شركة مساهمة عامة),CONDITIONAL_ACTIVATING,تفعيل مشروط,35.1,30/12/2017,,"مشروع سكني يقع في منطقة برج خليفة وهو عبارة عن (سرداب + طابق ارضي+ 1ميزانين  +4 بوديوم + 23 طابق + نادي صحي + سقف), وهو مصمم من هيكل خرساني مع التشطيبات الداخلية والخراجية","Project located in Burj Khalifa area, Dubai. Project is proposed to be residential tower with 1B+G+M+4P+23floors+HC+R made of concrete structure with internal and external finishes.",1100157329,390,برج خليفة,Burj Khalifa
27378229,1708,توباز ريزيدنسز 2,285,285,سلطة واحة دبي للسليكون,344,344,سلطة واحة دبي للسليكون,02/08/2015,31/01/2022,1,عادي,1,مباني,1,بنك دبى الاسلامى ش م ع,ACTIVE,فعال,51.6,,,"ارضي-8 متكرر - نادي صحي - سكني فقط,مع التشطيبات الداخلية والخارجيه ","G+8+GYM/ Residential , with external and internal finishes ,",1100152204,484,ند حصة,Nadd Hessa
10068302,1372,THE ADDRESS RESIDENCE FOUNTAIN VIEWS III,137044480,1211,اعمار العقارية (ش . م. ع),555,555,اعمار العقارية (ش . م. ع),01/05/2013,25/09/2019,1,عادي,1,مباني,33,بنك المشرق (شركة مساهمة عامة),FINISHED,منجز,100,31/12/2016,,"المشروع عبارة عن برج واحد بارتفاع حوالي 336.20 متر يتكون من عدد 3 طوابق سرداب لانتظار السيارات ، الادوار الأراضي والميزانين والاول مركز تجاري والطوابق 2 إلى 10 انتظار سيارات بالاضافة الى 17 طابق شقق فندقية باجمالي 208شقة ز ويقع المشروع في بوليفارد محمد بن راشد بمنطقة داون تاون دبي,.(3B+G+M+12P+65+R)","THE PROJECT IS A SINGLE TOWER WITH APPROXIMATE HEIGHT OF 336.20M,CONSISTS OF 3BASEMENT FLOORS AS SHOPPING MALL , FLOORS 2 TO 10AS CAR PARKING IN ADDITION TO 17 FLOORS AS HOTEL CONTAINS 193 ROOMS AND 49 FLOORS AS SERVICED APARTMENTS CONTAINS 208 APARTMENTS.THE PROJECT LOCATED ON MBR BOULEVARD IN DOWNTOWN DUBAI.(3B+G+M+12P+65+R).",1100100576,390,برج خليفة,Burj Khalifa
