"participant_id","real_estate_id","real_estate_number","license_source_id","license_source_ar","license_source_en","license_number","license_issue_date","license_expiry_date","is_branch","main_office_id","webpage","phone","fax","activity_type_id","ded_activity_code","activity_type_ar","activity_type_en"
"15576814","15576819","16043","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","722164","22-12-2014","07-12-2015","0",null,"","045520836","045520839","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"15576795","15576800","16041","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","721275","22-12-2014","06-12-2017","0",null,"","1","1","9","659908","التطوير العقاري","Real Estate Development"
"15576750","15576755","16038","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","721551","22-12-2014","24-11-2017","0",null,"","045778400","045778400","11","701003","خدمات تاجير وادارة العقارات للغير ","Leasing and Management of Other People's Property"
"15576607","15576742","16037","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","00","22-12-2014","26-11-2015","0",null,"","0","971-4-3998586",null,null,"",""
"28020554","28020559","16965","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","750228","18-01-2016","17-01-2021","0",null,"","0551311000","043478414","13","702006","خدمات الإشراف الإداري للعقارات ","Real estate management supervision services "
"28020554","28020559","16965","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","750228","18-01-2016","17-01-2021","0",null,"","0551311000","043478414","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"28020554","28020559","16965","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","750228","18-01-2016","17-01-2021","0",null,"","0551311000","043478414","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"25271902","25271907","16704","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","741353","30-08-2015","29-08-2021","0",null,"","971-4-3387714","971-4-3387715","13","702006","خدمات الإشراف الإداري للعقارات ","Real estate management supervision services "
"25271902","25271907","16704","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","741353","30-08-2015","29-08-2021","0",null,"","971-4-3387714","971-4-3387715","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"25271902","25271907","16704","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","741353","30-08-2015","29-08-2021","0",null,"","971-4-3387714","971-4-3387715","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"26984742","26984747","16866","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","747410","06-12-2015","05-12-2021","0",null,"www.smartstoneenterprise.com","971 -4- 5135358","971 -4- 5135352","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"26984742","26984747","16866","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","747410","06-12-2015","05-12-2021","0",null,"www.smartstoneenterprise.com","971 -4- 5135358","971 -4- 5135352","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"25917159","25917167","16756","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","743299","07-10-2015","30-09-2017","0",null,"","971-04-2222140","","13","702006","خدمات الإشراف الإداري للعقارات ","Real estate management supervision services "
"25917159","25917167","16756","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","743299","07-10-2015","30-09-2017","0",null,"","971-04-2222140","","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"25917159","25917167","16756","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","743299","07-10-2015","30-09-2017","0",null,"","971-04-2222140","","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"25894944","25894959","16750","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","743156","29-09-2015","28-09-2021","0",null,"","","","13","702006","خدمات الإشراف الإداري للعقارات ","Real estate management supervision services "
"25894944","25894959","16750","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","743156","29-09-2015","28-09-2021","0",null,"","","","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"25894944","25894959","16750","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","743156","29-09-2015","28-09-2021","0",null,"","","","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"23464309","23464337","16571","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","735999","08-06-2015","07-06-2021","0",null,"www.alshafar.com","971-971-4258000","971-971-4258060","9","659908","التطوير العقاري","Real Estate Development"
"21188760","21188758","16454","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","516942","26-02-2015","26-02-2019",null,null,"","042684848","042689888","13","702006","خدمات الإشراف الإداري للعقارات ","Real estate management supervision services "
"21188760","21188758","16454","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","516942","26-02-2015","26-02-2019",null,null,"","042684848","042689888","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"21188760","21188758","16454","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","516942","26-02-2015","26-02-2019",null,null,"","042684848","042689888","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"19945947","19945959","16402","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","730263","24-03-2015","23-03-2021","0",null,"","971-4-3388325","971-4-3388326","9","659908","التطوير العقاري","Real Estate Development"
"15307637","15307643","15996","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","721599","25-11-2014","24-11-2021","0",null,"","971-4-5570686","971-4-5570686","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"15307637","15307643","15996","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","721599","25-11-2014","24-11-2021","0",null,"","971-4-5570686","971-4-5570686","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"15307624","15307630","15995","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","721413","23-11-2014","22-11-2019","0",null,"","","","13","702006","خدمات الإشراف الإداري للعقارات ","Real estate management supervision services "
"15307624","15307630","15995","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","721413","23-11-2014","22-11-2019","0",null,"","","","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"15307624","15307630","15995","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","721413","23-11-2014","22-11-2019","0",null,"","","","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"15307613","15307619","15994","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","720965","17-11-2014","16-11-2021","0",null,"","971-4-3723900","971-4-3865305","11","701003","خدمات تاجير وادارة العقارات للغير ","Leasing and Management of Other People's Property"
"15307595","15307599","15992","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","720452","26-11-2014","08-11-2015","0",null,"","04","04","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"15307595","15307599","15992","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","720452","26-11-2014","08-11-2015","0",null,"","04","04","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"15307514","15307570","15990","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","721211","19-11-2014","18-11-2020","0",null,"","","","9","659908","التطوير العقاري","Real Estate Development"
"25785517","25785515","16743","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","515165","28-09-2015","09-11-2020",null,null,"","042959596","042959926","13","702006","خدمات الإشراف الإداري للعقارات ","Real estate management supervision services "
"25785517","25785515","16743","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","515165","28-09-2015","09-11-2020",null,null,"","042959596","042959926","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"25722676","25722674","16741","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","739474","02-08-2015","01-08-2018",null,null,"","971-4-2213220","971-4-2649936","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"25722676","25722674","16741","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","739474","02-08-2015","01-08-2018",null,null,"","971-4-2213220","971-4-2649936","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"25694332","25694368","16739","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","740646","20-09-2015","19-09-2019","0",null,"","","","9","659908","التطوير العقاري","Real Estate Development"
"25693773","25694328","16738","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","742751","21-09-2015","19-09-2016","0",null,"","","","9","659908","التطوير العقاري","Real Estate Development"
"25686609","25686694","16737","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","742041","09-09-2015","08-09-2021","0",null,"","971-04-","971-04-","13","702006","خدمات الإشراف الإداري للعقارات ","Real estate management supervision services "
"25686609","25686694","16737","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","742041","09-09-2015","08-09-2021","0",null,"","971-04-","971-04-","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"25686609","25686694","16737","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","742041","09-09-2015","08-09-2021","0",null,"","971-04-","971-04-","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"25680156","25680411","16736","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","742724","20-09-2015","19-09-2016","0",null,"","04","","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"25680156","25680411","16736","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","742724","20-09-2015","19-09-2016","0",null,"","04","","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"25664893","25664898","16735","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","742590","16-09-2015","15-09-2021","0",null,"","971-04-5512872","971-04-5512657","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
